img,Bmean,Gmean,Rmean,Bstd,Gstd,Rstd,crc,ira,irb,irc,ird,c_bb,c_bg,c_br,c_gg,c_gr,c_rr,adhocb1,adhocg1,adhocr1,adhocb2,adhocg2,adhocr2,class
ISIC_0027006,118.0463,116.4127,184.2362,10.5161,10.3087,9.8302,0.224589725,0.019677761,5.585664206,2.81424203,170.4654057,451.7256648,353.0532956,315.6344653,331.0614656,291.3475325,329.2856577,1.180692447,1.124224598,1.019254262,0.849502701,0.866434749,0.887938166,BKL
ISIC_0029291,147.3287,123.9554,155.1328,19.2928,13.6541,10.1421,0.398819685,0.051797581,4.300929946,1.913513417,43.52817791,1354.549502,1129.531516,999.6827465,994.826962,901.8957395,871.5538438,0.708662591,0.644430755,0.70828582,0.550586793,0.546164793,0.677809931,BKL
ISIC_0027270,99.6642,103.0152,149.0317,15.2502,8.993,5.7766,0.218630464,0.033054393,4.915570401,6.620957233,202.9184441,593.2585316,317.8107607,140.7237102,185.2043989,84.53023452,50.28965483,0.79921228,0.871496946,0.95133359,0.803154516,0.886140018,0.959463172,BKL
ISIC_0026139,128.2442,132.5637,161.2364,9.959,7.0457,4.6458,0.158382223,0.056402439,5.813889677,8.34270471,142.5169821,279.3041412,196.9679933,125.5877066,149.9743014,93.98494239,66.3365421,1.012743121,0.997806018,1.004255504,0.928285555,0.952952217,0.98133921,BKL
ISIC_0028331,122.1952,117.0424,215.038,10.3563,10.0427,9.4769,0.191300413,0.020633531,5.211493776,5.898093807,324.1542278,406.0030958,374.3713795,342.1226802,397.2751969,340.6628259,346.0470908,0.926991998,0.919453207,0.946821617,0.883805136,0.882898233,0.947169821,BKL
ISIC_0028237,140.0307,133.9727,170.2594,15.7209,13.2967,8.1083,0.269588482,0.04696525,4.380982747,6.579172361,135.9235451,1164.53784,959.5681131,626.995009,819.403769,535.491651,363.3918773,0.691491934,0.74317337,0.884717926,0.755761985,0.794965893,0.903538656,BKL
ISIC_0032063,139.5389,129.7701,173.8079,16.5284,18.0663,18.0963,0.144997689,0.028588142,6.646143339,20.19851708,343.0318901,503.7478135,487.0353879,425.3114393,586.2865296,504.210328,569.3478412,0.854765008,0.778333074,0.799846939,0.848735559,0.8221814,0.814744271,BKL
ISIC_0025419,147.2634,138.1379,188.31,22.6271,20.493,12.4941,0.384793447,0.047305636,4.560843481,1.147291824,30.4076993,1383.527138,1198.353506,950.7251663,1098.231342,875.0739217,810.3342794,0.545339825,0.536512198,0.644976704,0.658875136,0.686929161,0.829322266,BKL
ISIC_0030226,123.1498,139.5307,203.0272,21.4888,12.4252,8.3412,0.342849561,0.020814854,4.134372515,2.448022551,158.3195449,461.7733115,230.1113566,108.3231663,154.3876933,81.3660615,69.5760177,0.908221522,0.981225887,0.993813971,0.786632428,0.922287612,0.97570925,BKL
ISIC_0031024,135.9283,136.2785,201.7945,11.1173,10.7968,10.9856,0.335548323,0.016232121,4.296201664,2.487912089,196.8414489,435.0716601,451.4538984,524.9402111,517.4990246,610.3962265,791.719764,0.870204027,0.796569615,0.796678389,0.812687696,0.77382308,0.808752686,BKL
ISIC_0028503,128.0947,126.2955,195.0482,14.4297,13.1524,11.4956,0.366533449,0.016980672,4.579697647,1.932691008,130.7695021,390.7920058,336.0244485,273.2134409,320.392528,252.7604816,229.6516119,0.830995893,0.85574953,0.913595592,0.8054967,0.817161797,0.898496605,BKL
ISIC_0025654,110.7705,115.8865,189.199,10.7149,8.8126,6.6502,0.273149344,0.02577476,4.385583083,11.92997362,297.4439183,336.3708592,306.4825561,225.1419618,321.6616925,225.2041238,180.7537714,0.862130121,0.862423575,0.952745298,0.847455505,0.844083574,0.941670477,BKL
ISIC_0033973,114.7551,118.0904,156.7708,16.1966,13.641,9.9855,0.304659419,0.037007508,4.622128115,2.518897526,85.01452238,758.4658654,606.1902185,470.5253583,510.9963797,392.7332266,325.8966678,0.799644902,0.80839154,0.892783938,0.721356345,0.76685246,0.872287746,BKL
ISIC_0032665,108.8145,101.9377,143.5046,15.2165,11.8028,15.3988,0.335171725,0.028693207,4.578090085,2.639693221,104.3298206,877.5144895,821.8152958,938.0923441,823.3465476,962.8440398,1301.537636,0.533864542,0.543476697,0.593547107,0.575436061,0.570913491,0.59466984,BKL
ISIC_0024772,110.0482,128.9345,180.374,16.3418,10.2655,5.9724,0.230774392,0.041609671,5.222815919,4.538378111,116.4396135,806.0100917,587.584275,351.3903297,457.5661031,277.8620799,179.3740552,0.572208644,0.720142707,0.88584132,0.698785646,0.822093077,0.9258757,BKL
ISIC_0025040,140.6397,131.6156,158.98,22.9412,16.3409,9.6149,0.407332911,0.065605807,4.342183537,1.415268964,26.60714649,2556.139195,2014.341986,1474.939095,1605.203165,1187.223871,901.7011819,0.294959083,0.397380772,0.629252194,0.548050839,0.623804288,0.777479773,BKL
ISIC_0031819,170.5824,156.0027,168.6282,19.7366,18.8836,16.3802,0.161379633,0.042575987,5.193014175,22.50395552,286.0113635,1184.687921,1165.674304,907.4934849,1261.069289,1038.757232,980.3302902,0.925763789,0.874623416,0.862068162,0.866230495,0.826280815,0.850083133,BKL
ISIC_0031980,123.6175,121.8214,154.242,13.278,8.7024,5.9032,0.159587882,0.036571895,5.377714957,9.108695268,251.6169431,381.3089779,263.4182066,179.7544869,220.4294431,148.3750935,110.8128616,0.922916484,0.959549756,0.974719994,0.894428202,0.927735398,0.962416838,BKL
ISIC_0030173,97.123,117.5318,179.3173,6.2326,4.0119,3.9968,0.249722893,0.049601331,4.526424885,3.731955648,101.2334926,387.1761793,253.2186569,135.422565,190.6059482,99.93017674,67.97881103,0.877640052,0.895669816,0.950303457,0.822941482,0.886773282,0.955500744,BKL
ISIC_0031951,145.7218,142.4925,180.1796,11.2956,7.2959,4.6639,0.128690899,0.052080149,6.412395645,36.17851345,248.2464713,286.5533762,189.4204214,116.398837,134.9731,82.04776777,56.18509001,1.019935273,1.022587522,1.016374542,0.96882073,0.98179764,0.998869883,BKL
ISIC_0026107,135.7895,142.8323,196.6095,16.5452,13.6496,13.0385,0.448854705,0.015158358,4.251154726,1.107793049,89.76435111,1246.383354,1315.137761,1515.461909,1443.451722,1697.280506,2155.691958,0.440572822,0.407095026,0.464249202,0.463875229,0.476101571,0.591123771,BKL
ISIC_0034151,125.1115,118.1277,149.0577,13.468,10.0199,6.4538,0.291739051,0.025354636,4.886012309,2.93463853,130.4051814,991.9807213,634.744059,377.8532651,450.1256256,277.013,189.8771306,0.57014353,0.772104437,0.902827646,0.603424425,0.746657249,0.881837884,BKL
ISIC_0029135,109.9805,104.6171,158.8949,14.0802,7.7109,4.8872,0.296060202,0.041755713,4.230836701,6.270770827,143.3945319,856.9795375,531.4619645,337.5202502,374.7771369,250.9780988,195.7129156,0.621049383,0.772051957,0.90201599,0.739078139,0.862231992,0.939208604,BKL
ISIC_0031753,141.7591,139.4047,177.7131,12.5673,7.2343,5.5111,0.281700791,0.022935347,4.304679223,4.563623845,232.3939302,887.3619782,499.7713272,381.3369379,331.1989503,251.5522257,209.669673,0.787370713,0.931464984,0.955919656,0.763860136,0.906350208,0.943414668,BKL
ISIC_0025867,131.2899,131.6936,164.2481,17.5547,16.5294,11.0109,0.15509363,0.044643516,5.040366991,31.68298958,310.4980728,1537.014494,1361.557125,1043.701477,1239.197247,952.1405763,757.4459065,0.871196836,0.861272584,0.924591515,1.003587023,0.963093166,0.981443902,BKL
ISIC_0033453,129.082,129.3543,172.2582,19.3262,12.8037,7.1018,0.271303393,0.03045726,4.979994327,4.448821634,144.013291,810.8922566,572.1780874,338.5519548,425.3282935,255.1070066,169.5111313,0.803800152,0.883189294,0.970612708,0.711960823,0.798761028,0.924859948,BKL
ISIC_0031349,132.7168,122.5036,166.9429,9.5641,5.6008,3.4141,0.180477444,0.066027689,5.040120748,15.27423638,157.2374869,249.8393694,117.9061611,63.92962013,82.44221598,33.42988674,23.67391763,0.948634541,0.964918859,0.991597516,0.949178974,0.984649738,0.994808621,BKL
ISIC_0024453,137.2338,142.6375,184.3802,16.1394,13.4152,8.9655,0.095406898,0.044505296,6.632553749,14.49386203,305.9677774,1008.109043,895.0538555,613.0660676,831.0173356,576.6217601,415.3069191,0.654628985,0.700821954,0.851128551,0.773522461,0.814821955,0.91000353,BKL
ISIC_0028555,123.4289,118.6234,171.3174,14.4671,12.5987,7.4026,0.150228256,0.036413811,6.214126736,7.79733885,205.6149179,728.1615953,624.6123484,408.9758581,579.7302016,386.5390374,285.7214116,0.741347109,0.756866923,0.892649524,0.847525322,0.84297639,0.933018831,BKL
ISIC_0031639,132.4586,122.403,157.7428,13.5248,12.0507,7.6385,0.216828483,0.024095661,5.194515018,4.763885656,221.391626,507.8320463,473.1275894,369.4659308,551.7022446,472.56023,497.6236013,0.899326877,0.923712334,0.973447069,0.885574584,0.856458296,0.930545608,BKL
ISIC_0027167,116.3716,125.4264,194.8844,9.9871,9.4187,7.1457,0.273444519,0.032997511,3.671660361,7.004492284,248.7359857,370.371906,357.9162041,229.0433418,386.8629815,251.2244345,181.5660708,0.841731354,0.83958711,0.942002761,0.892997145,0.902924672,0.960624659,BKL
ISIC_0030705,163.6023,166.1795,216.0058,12.899,10.7693,8.8252,0.277565693,0.027031391,4.855377214,3.032079316,132.5366707,601.8352942,520.9764673,381.624193,470.7156578,353.2018062,284.6729899,0.805769834,0.810588046,0.882299393,0.8173049,0.845808772,0.906552893,BKL
ISIC_0031584,147.6028,127.3899,157.6505,8.3815,6.3352,6.4948,0.261666667,0.056338028,4.325820647,4.593811754,101.4372166,178.6813301,110.7009195,81.74814422,103.9232098,77.54989235,76.97225731,0.960523332,0.927558219,0.948841274,0.950101744,0.915483713,0.933519518,BKL
ISIC_0025810,120.6102,125.3658,160.0225,10.8123,5.817,3.1978,0.141593754,0.030503603,6.064231983,18.92315999,363.1544141,265.1495786,132.9043557,50.07916991,78.75333816,31.31703396,20.76390759,1.001873833,1.02482763,1.019196659,0.959072813,0.993834976,1.010508145,BKL
ISIC_0025830,107.5606,120.9538,166.8921,17.9017,14.8428,10.5476,0.204732742,0.030983976,4.793809462,7.930958089,257.4306298,975.0810926,877.299485,710.3931651,831.5913508,683.5072011,576.9811849,0.921254392,0.927084454,0.964389436,0.76748881,0.813146486,0.900221723,BKL
ISIC_0028201,135.6614,122.3469,156.0922,13.0031,12.2562,9.6853,0.163734359,0.039869863,5.44398468,7.539429148,205.2285316,522.1044307,490.7857898,404.8507997,494.5430637,415.085797,373.1655959,0.813314665,0.789804298,0.859598265,0.847658506,0.827921451,0.886158783,BKL
ISIC_0030935,130.8979,136.3366,191.8313,16.1397,11.2477,6.0991,0.153751333,0.042239063,4.797663534,9.427540027,267.1570122,853.2545723,674.190865,387.9940534,563.0139856,335.7165866,220.8523083,0.739240351,0.812492091,0.932321673,0.774210462,0.839062478,0.945120051,BKL
ISIC_0028587,133.2336,125.172,188.9774,19.1365,19.0439,16.6444,0.353813826,0.017367366,4.698912656,1.136135608,84.69723601,675.2373836,688.2588125,778.7816132,800.5031433,927.0340834,1167.670429,0.841734153,0.750108603,0.766602915,0.658844178,0.595801544,0.68972483,BKL
ISIC_0030488,130.6198,133.3577,197.2488,14.4616,11.2912,7.1943,0.331559127,0.034127594,3.978826884,4.068878335,141.0491843,892.911665,779.3417137,528.3250064,702.6580498,482.3536382,343.0875384,0.822400451,0.850153106,0.936773788,0.721971262,0.74556899,0.88703333,BKL
ISIC_0029878,100.1165,110.5949,159.5626,15.4357,11.7987,6.7369,0.197662977,0.023275642,5.176622989,5.176176308,263.6740417,436.6892676,389.3485841,272.9404801,372.4483744,275.1146917,225.759646,0.769085995,0.768881038,0.866740428,0.822137852,0.850632792,0.927092395,BKL
ISIC_0033491,147.6544,158.4689,189.4172,13.4254,8.3887,4.424,0.205339247,0.032159343,4.517062969,9.017646984,280.5424881,382.8973648,263.1754272,121.4588898,197.0430791,93.58184179,53.5623716,0.933001021,0.965646405,0.992167382,0.926180949,0.971342825,1.001186696,BKL
ISIC_0034037,126.263,128.5918,172.1593,20.0946,18.6719,14.5148,0.3518684,0.035695163,4.375540139,2.4412334,81.84624598,2265.190878,2210.738419,2107.455909,2208.531578,2121.710125,2156.253848,0.25355905,0.299191258,0.552703974,0.445811084,0.468809368,0.625789732,BKL
ISIC_0032843,135.1226,122.7921,163.1922,14.8897,10.9779,6.1716,0.25059773,0.029072022,4.308008007,9.119825834,271.7949265,814.8556852,601.4772507,334.4944866,485.7070156,270.8897912,178.0561911,1.065795041,1.028527162,1.029844272,0.933773323,0.922996949,0.991530752,BKL
ISIC_0026273,184.5933,142.3086,194.6413,19.0193,19.5994,15.8024,0.320410387,0.034813257,4.742492676,2.532477852,82.65062448,638.9870854,688.1583583,590.0646684,804.812732,699.9951687,691.0320093,0.932118654,0.864530457,0.930931769,0.86654161,0.722336638,0.825470873,BKL
ISIC_0031851,137.9303,134.1869,180.31,14.4858,13.2333,11.0194,0.250807578,0.03526636,4.501974121,4.862042899,163.7728634,1961.023816,1805.169291,1793.079894,1708.213461,1722.543593,1935.854614,0.552574862,0.541996384,0.615587467,0.641069609,0.642959343,0.725049385,BKL
ISIC_0033945,155.4388,160.9782,198.8753,9.7396,7.0557,3.5711,0.277020588,0.139078498,4.800350522,4.771339056,33.85293465,236.5723138,170.7656619,77.17348969,151.5557326,60.0481115,35.54683984,0.94747119,0.91493044,0.990402906,0.92409386,0.919171099,0.987399962,BKL
ISIC_0033828,129.2303,126.4667,166.2361,20.2637,16.4112,11.5657,0.297016366,0.023999564,3.960840883,4.56009026,238.0701202,765.7415296,668.6617468,530.1622053,607.0560314,487.342135,417.4238797,0.79580545,0.78497664,0.853968791,0.739563245,0.746384402,0.83746265,BKL
ISIC_0026060,155.2264,141.3018,204.1258,16.7137,14.8551,12.4551,0.264646159,0.023969493,5.110839057,2.710911084,134.2716482,644.3243405,578.5418646,403.062696,631.784049,535.1876575,583.9099989,1.059542953,0.95730531,0.897074029,0.877080338,0.824541926,0.88389704,BKL
ISIC_0033397,126.4924,133.6446,163.0555,9.7138,7.2303,4.4404,0.195079773,0.031073319,5.285095233,8.945459192,246.4437179,427.5515602,379.0668247,265.4248145,375.6957266,277.5715171,227.6733631,0.853206486,0.912229928,0.964811722,0.862854464,0.919952272,0.963120308,BKL
ISIC_0027374,125.0693,130.5181,160.7776,17.6632,16.2985,11.3739,0.431553144,0.029517423,4.266519721,1.106159029,47.58059326,1110.65773,1209.753849,1248.26096,1352.335437,1418.113809,1530.090034,0.591892509,0.514003998,0.607304856,0.455593906,0.427049377,0.537222625,BKL
ISIC_0032842,73.5359,74.2028,115.5388,12.2803,9.0798,10.0174,0.300647693,0.053422599,4.642932758,2.826738279,63.73800754,1789.22597,1707.482687,2053.586217,1680.489426,2039.733625,2629.569937,0.268562441,0.264827379,0.25131215,0.563017949,0.536333795,0.573636649,BKL
ISIC_0029345,111.8553,112.072,187.0742,10.1757,9.9858,8.5739,0.309531076,0.017844111,4.296842267,4.233964061,262.6625364,276.2882333,304.628828,266.7785657,396.2558819,327.11362,315.6688546,0.880793447,0.768065542,0.899937538,0.840382451,0.761546276,0.895559605,BKL
ISIC_0024711,128.9296,139.8278,194.3547,16.548,12.2808,8.0382,0.217831302,0.028657703,4.030259825,9.468536451,350.1730698,1465.018861,932.3778195,522.5056332,664.7739598,356.4934098,216.8898671,0.60455858,0.838199453,0.923936903,0.739378856,0.888782523,0.962005109,BKL
ISIC_0032997,119.5391,117.1018,150.6715,18.9135,14.7421,9.339,0.273019353,0.026715485,4.002054674,15.28427127,340.9929221,942.791679,878.9960936,665.7173928,861.7062776,677.3878768,578.8869349,0.799936277,0.809097466,0.923120062,0.825295469,0.801178544,0.88322457,BKL
ISIC_0025454,113.3657,121.6397,202.0979,11.8648,11.8607,13.0723,0.229674423,0.019828175,4.607687098,9.404775089,401.7401553,453.5611046,409.7154674,557.4645018,413.5041393,545.1614132,791.964875,0.905300452,0.891465309,0.933953037,0.823354004,0.83106908,0.867091569,BKL
ISIC_0029770,140.1811,144.4748,218.2603,14.9503,12.0274,6.6186,0.215202715,0.037221668,4.867781511,4.233129061,149.8275384,725.7345855,628.991417,452.2354805,595.4943951,442.7965917,369.1155488,0.737570971,0.772549339,0.89952784,0.746728293,0.788552292,0.899828672,BKL
ISIC_0033528,167.9607,160.767,196.5909,13.8515,8.8145,5.2331,0.248223113,0.048374416,4.177055154,9.193701152,172.1852256,348.5945626,221.2425699,113.3525858,155.8239925,78.14442155,55.63891816,0.962503564,0.973713275,0.997526388,0.950113443,0.964340316,0.991495587,BKL
ISIC_0029585,166.9076,149.9172,195.008,16.1996,10.5699,4.9844,0.178970986,0.043971788,4.9875,11.85454094,225.2371381,574.5865081,421.343153,198.1992206,329.3295189,157.6590971,86.7957227,0.847938342,0.874841923,0.963067926,0.869879229,0.891032885,0.965497444,BKL
ISIC_0029683,155.6317,167.6811,193.7304,21.8515,15.3331,12.1405,0.243425573,0.02026586,4.690524303,4.483907955,265.2861026,1509.4093,1521.662545,1384.323919,1757.665645,1757.611683,2000.523901,0.890177551,0.807870932,0.819766791,0.759159867,0.743814787,0.798201626,BKL
ISIC_0032397,131.451,129.7702,207.1057,11.8634,9.8949,5.5127,0.148903368,0.031686704,5.462400746,16.34555298,365.2659532,515.8167184,439.0682207,292.7681146,408.2590948,272.0386079,194.380704,0.856846253,0.838349515,0.936971294,0.918177037,0.891287992,0.959587486,AKIEC
ISIC_0030730,153.002,142.5674,193.8197,15.9894,9.5548,4.9571,0.235601871,0.037808704,5.078254433,3.820168688,119.1994206,485.2322411,298.1944474,175.3501931,214.3516387,116.6215653,79.93273987,0.85974957,0.912166663,0.969796713,0.862059622,0.883736013,0.959806628,AKIEC
ISIC_0031012,147.2041,138.9704,218.4268,19.417,13.9407,3.656,0.205602678,0.024088604,5.520091573,3.571207821,180.4646447,764.7951499,497.7066701,174.8938712,392.6397151,130.3837629,62.5104583,0.878818159,0.860036791,0.978943596,0.841870913,0.877688663,0.985706331,AKIEC
ISIC_0031692,134.792,133.6314,176.1447,14.4488,14.4497,8.4612,0.1831783,0.033414753,4.967896845,14.76287239,309.0520548,605.5875174,548.2364637,360.3617451,538.1478624,345.8250635,252.0873329,1.021499693,0.980543698,1.005973693,0.913584708,0.905857199,0.97586152,AKIEC
ISIC_0027047,157.5131,167.0935,229.6147,12.0855,10.4391,4.6888,0.186247281,0.030625443,5.769777801,4.58755896,169.0408967,257.2629005,206.5534656,103.1228332,193.5680714,84.64420203,89.90218668,1.020308351,0.993969301,1.024136507,0.970448943,0.957670273,1.011446793,AKIEC
ISIC_0026206,139.5276,141.5897,218.8782,18.2458,16.9795,14.0319,0.251471848,0.035222813,4.934091959,36.55699472,253.2122242,1764.233372,1741.059645,1773.44281,1766.668196,1858.98552,2141.289174,1.221382276,1.144883338,1.022938508,0.69757571,0.683604667,0.777281672,AKIEC
ISIC_0024948,161.351,167.1116,224.8229,12.3465,9.0042,6.6037,0.18236351,0.049195305,5.125764182,5.360612378,139.6234515,485.4187714,364.3768741,231.649185,290.8648301,186.041772,133.5126904,0.866749714,0.907735934,0.958442921,0.869480239,0.90710288,0.957277394,AKIEC
ISIC_0028644,131.7848,120.2814,177.994,16.4964,14.9907,10.1443,0.20658103,0.026365736,4.511554067,7.863423753,324.7883085,644.9332404,595.2131461,409.3393224,560.4802287,384.9719052,280.639726,0.852708082,0.847664504,0.955492465,0.82849642,0.820318806,0.931654184,AKIEC
ISIC_0030245,104.5284,116.2293,182.7055,12.7231,11.4224,7.323,0.197721875,0.036092939,4.90328695,7.016937172,211.2946618,473.8505167,430.5313593,291.8940884,420.2751341,291.9471676,231.3090495,0.881176526,0.885898306,0.974451856,0.878419521,0.890805284,0.960419983,AKIEC
ISIC_0033705,141.4646,133.7509,198.4599,13.5279,12.303,8.0227,0.179694018,0.029050954,4.998634137,16.2377596,368.0354143,671.0010523,549.9193796,358.0441371,516.5387088,325.2526214,244.8812895,0.852819259,0.865921698,0.954517853,0.832037806,0.860246492,0.947152265,AKIEC
ISIC_0024418,127.0023,134.8716,191.7596,24.4957,17.535,10.1132,0.346231174,0.046990079,4.651953151,2.994985268,64.99636452,1953.589414,1769.158419,1557.826697,1655.930351,1522.013296,1522.562008,0.547845635,0.655483799,0.843833595,0.478599624,0.569948327,0.760533203,AKIEC
ISIC_0024800,100.2444,106.9241,191.5513,13.3907,9.6242,8.8382,0.132799988,0.036098596,6.072107389,14.71892439,305.4652979,644.319304,485.4184592,470.4462083,393.1802742,369.9098096,440.5451202,0.832476103,0.911925567,0.958701733,0.826759965,0.886578582,0.948627406,AKIEC
ISIC_0027343,142.2008,158.8116,200.8609,24.6705,19.8501,12.5305,0.326656382,0.060456274,4.765415493,2.947217383,50.99949245,2807.24415,2654.652067,2294.414774,2582.547236,2303.823064,2151.7529,0.355945732,0.53601233,0.746328848,0.380618307,0.492259101,0.673487035,AKIEC
ISIC_0024372,141.4746,132.1689,196.3298,16.506,15.1182,7.5007,0.16784461,0.030271488,5.835384464,6.110687728,216.6925336,935.0160513,777.8002716,461.1164264,690.4051761,403.5332255,253.2129496,0.869169606,0.825432093,0.946016431,0.861230252,0.85572949,0.960431791,AKIEC
ISIC_0029851,152.5415,135.0446,195.4463,19.6423,17.0527,11.0301,0.216006349,0.025149844,4.46149184,6.734929459,311.7177597,1423.508564,1044.488769,693.945215,918.9411161,657.3290375,544.2998311,0.836472483,0.774980712,0.943150513,0.843517068,0.8186668,0.951004658,AKIEC
ISIC_0033295,177.4188,156.1658,197.3435,14.9939,14.6753,5.8576,0.175464545,0.043647203,5.112831561,7.53251838,191.069651,518.5395385,404.7734193,190.1146899,369.600372,160.9890786,105.54009,0.956271603,0.939435529,0.987656691,0.971516923,0.94784475,0.997938863,AKIEC
ISIC_0025811,152.601,133.5369,195.2887,14.8537,11.8467,6.114,0.148233956,0.030131907,5.621257495,15.53176664,367.3078656,415.362514,313.8047053,189.2454847,271.7095393,158.5813867,121.2713835,0.930977662,0.915118966,0.973065523,0.957343559,0.930646485,0.989519261,AKIEC
ISIC_0029930,147.375,134.9834,200.5165,11.9037,12.0144,7.4685,0.146935598,0.090742703,4.688947002,24.02842983,168.0955451,490.0692782,439.2275251,274.2161711,425.0278268,267.7919006,180.3043518,0.921484913,0.915408807,0.96874015,0.953630034,0.955707325,0.988652285,AKIEC
ISIC_0031823,162.0268,135.8201,187.7847,14.9387,11.5173,8.2639,0.140870479,0.069439187,5.408533593,22.47816439,191.3591539,537.0426988,419.8568992,300.8426224,375.5406606,262.6128554,223.5070247,0.972489183,0.941685771,0.973168953,0.910339526,0.903268606,0.955194036,AKIEC
ISIC_0031043,127.4648,125.2711,183.7354,14.9074,12.9228,8.0809,0.219723204,0.049880305,5.226396907,5.384714204,111.2715212,807.9179984,664.2792604,488.368752,560.4856093,407.5822685,310.6968943,0.709185249,0.754562912,0.876642538,0.777040047,0.805812195,0.901810785,AKIEC
ISIC_0025331,139.9153,147.2952,207.1424,13.0851,11.4707,8.6257,0.251441506,0.032394277,5.312821132,2.468708625,92.07972868,361.5192315,305.387803,234.8364263,269.6427812,204.5093786,172.8727438,0.941264312,0.960648302,0.978107088,0.869524901,0.89915739,0.936189505,AKIEC
ISIC_0027178,153.0822,152.1058,228.6486,18.3007,11.4891,5.0218,0.213985952,0.027402167,5.674376259,3.957090065,155.0903805,878.8528795,590.581674,307.976272,426.2356425,225.4892536,136.4714847,1.00510793,1.014082129,1.005938955,0.830863253,0.888713859,0.961509554,AKIEC
ISIC_0027550,134.6185,149.6004,212.9217,18.11,15.1324,12.2221,0.224223735,0.031826977,5.19809939,6.441460576,187.3768267,1360.862349,1208.367243,1044.023952,1103.157241,962.4710255,860.0518079,0.915080466,0.919574899,0.957083294,0.756552608,0.798801071,0.889117546,AKIEC
ISIC_0024925,168.9605,153.07,191.5619,18.1902,16.8867,10.3532,0.220727905,0.03685404,5.490109634,9.543464219,178.5295429,1068.796659,1027.528496,688.3901109,1006.99107,676.4697443,477.9894669,1.039378828,1.013883916,1.032377268,0.852695196,0.840242962,0.934663528,AKIEC
ISIC_0025368,133.1368,132.9777,192.333,11.2797,9.8568,6.1804,0.140441176,0.046921543,5.423182941,22.24945469,282.5774208,242.9233475,206.1197822,128.3548239,197.3694786,111.8847023,79.62453469,1.029389882,1.021883632,1.015987133,0.941100497,0.952065804,0.982941556,AKIEC
ISIC_0029840,165.2321,139.6389,208.3776,10.6603,8.8962,5.6768,0.185836616,0.072830011,5.184438446,9.394075542,115.3418848,310.8221184,254.9011767,107.040471,230.377443,92.12785846,54.81802599,1.126057885,1.119635146,1.037404137,1.04211982,1.036097353,1.01692201,AKIEC
ISIC_0024843,141.1728,158.4775,216.4847,12.7091,11.7451,8.1436,0.18490746,0.02594571,4.691274158,6.742893732,329.0944656,751.8407642,746.3807463,627.0231045,762.1464561,645.072582,569.5276341,0.678633563,0.692066898,0.795228778,0.835212683,0.839397298,0.900986103,AKIEC
ISIC_0029210,173.6343,142.249,203.4718,20.984,19.4064,10.9081,0.216419654,0.032241886,5.483626876,3.440834884,126.557069,824.9138714,758.570579,410.6311367,724.8480977,382.7671048,232.4622302,0.82334641,0.793057647,0.945176975,0.838857705,0.825354773,0.941447321,AKIEC
ISIC_0030408,185.7973,147.7027,202.1892,27.2442,25.8954,11.6849,0.235688649,0.148856549,4.552482512,5.391961932,42.63841301,2298.149487,1812.547749,752.6574422,1476.647624,619.1200216,329.2332402,0.595261995,0.570246218,0.906121561,0.935879916,0.953488639,0.972613254,AKIEC
ISIC_0031191,141.9854,136.4047,173.5061,19.4428,20.9162,29.3117,0.30989477,0.030156166,4.577257382,3.208325577,120.9988469,2133.744858,1784.406677,1916.011246,1669.051233,1893.681771,2325.909402,1.144728595,0.982116064,0.812050575,0.727602715,0.674634033,0.662213101,AKIEC
ISIC_0033084,128.7926,130.9431,175.5208,30.3296,27.9924,25.5771,0.196164548,0.027432682,5.575123497,6.548938381,226.1356947,919.8936953,830.12835,689.5748739,783.584574,652.5916329,654.1957392,0.815992135,0.835529738,0.863507001,0.836139606,0.839545572,0.881642706,AKIEC
ISIC_0027303,131.0249,132.3229,193.3641,15.9712,15.0425,10.79,0.225445833,0.023747583,5.200201749,13.11898052,323.0738583,1321.274661,1361.888521,1276.237877,1464.319009,1411.510012,1516.432826,1.204500325,1.148544408,1.028610579,0.71973318,0.703338866,0.800872576,AKIEC
ISIC_0029715,147.735,130.314,190.388,21.8245,19.6741,11.7758,0.280992992,0.034069073,4.751876863,2.301478834,90.09067826,1865.65689,1682.161113,1239.194905,1545.579623,1138.734541,897.5998527,0.910293219,0.871463093,0.955702827,0.690242152,0.679322993,0.844356456,AKIEC
ISIC_0031286,156.7763,160.5643,230.9494,13.6621,11.3278,4.5683,0.249520085,0.021061351,5.468491923,2.210403761,125.8065257,782.966715,636.9341269,307.4345246,552.1339423,274.254119,160.2570629,1.046524903,1.014199885,1.007088274,0.809408666,0.840251996,0.956450538,AKIEC
ISIC_0031993,121.3432,131.899,231.0326,14.847,14.107,8.2364,0.07654825,0.038211346,7.976949239,27.80141522,418.2843655,418.9014793,360.193142,130.4314603,363.653099,116.7687783,169.8918377,0.925409411,0.937965159,1.005845901,0.896278187,0.918806289,0.998487033,AKIEC
ISIC_0027767,152.9818,148.0493,199.7866,15.5593,14.9093,11.4136,0.284729787,0.034679244,4.322431956,3.23561905,125.9814235,979.2020011,929.0793786,861.0657479,935.0839909,869.35923,849.069957,0.819523719,0.779790039,0.850599185,0.736627396,0.703762368,0.795894803,AKIEC
ISIC_0025957,137.885,133.2213,202.5461,14.8402,12.3647,7.0122,0.137904955,0.044255209,6.080141753,43.20002062,296.7177246,626.5764906,527.1387511,323.3945826,472.7008818,289.2887745,190.4258955,1.063939907,1.01469665,1.015488677,0.941975896,0.92178212,0.977581758,AKIEC
